ID_LINHA;SAFRA;SCORE_INTERNO;FAIXA_BUREAU;PORTE_EMPRESA;SETOR;REGIAO;UF;CANAL;PRODUTO;MIX_RISCO;FLAG_RESTRITIVO;CODIGO_VENDEDOR;DIA_SEMANA;TEMPO_ATIVIDADE_MESES;FATURAMENTO_MENSAL;QTD_FUNCIONARIOS;LIMITE_PRE_APROVADO;DECISAO_ANALISE;QTD_PROPOSTA;QTD_ALTAS;QTD_ATRS_OVER_30;QTD_INFER_CONV;QTD_INFER_FL_ATRS
L014079;202510;R09;B5;GRANDE;SERVICOS;NORTE;PA;DIGITAL;CARTAO;ALTO;SIM;V158;SEX;388;689941,85;472;128800;REPROVADO;2;0;;1,409729;0,379349
L014080;202510;R08;B4;MEDIA;SERVICOS;NORDESTE;PB;LOJA;CARTAO;ALTO;NAO;V003;SEX;91;162921,26;319;37100;REPROVADO;7;0;;3,700003;0,280954
L014081;202512;R03;B2;MEI;COMERCIO;SUDESTE;MG;TELEVENDAS;CAPITAL_GIRO;BAIXO;NAO;V198;QUA;30;2553,68;1;1000;APROVADO;2;1;0;0,665114;0,017304
L014082;202502;R07;B4;MEI;TECNOLOGIA;CENTRO-OESTE;GO;DIGITAL;CAPITAL_GIRO;ALTO;NAO;V298;TER;24;17249,17;1;4200;REPROVADO;2;0;;1,066658;0,020894
L014083;202502;R07;B3;PEQUENA;SERVICOS;SUDESTE;SP;TELEVENDAS;CARTAO;ALTO;NAO;V119;DOM;88;22583,08;11;5500;APROVADO;2;1;0;0,918726;0,044830
L014084;202504;R03;B1;MEI;COMERCIO;NORDESTE;PI;DIGITAL;CAPITAL_GIRO;BAIXO;NAO;V004;SAB;34;14419,91;1;6200;APROVADO;2;0;;0,912279;0,014799
L014085;202503;R06;B3;GRANDE;CONSTRUCAO;NORTE;AM;DIGITAL;CAPITAL_GIRO;MEDIO;NAO;V014;QUI;480;1956334,80;1209;556000;APROVADO;1;1;0;0,524177;0,087959
L014086;202504;R02;B1;PEQUENA;SAUDE;SUDESTE;SP;DIGITAL;CAPITAL_GIRO;BAIXO;NAO;V010;SEG;130;98631,66;49;52600;APROVADO;2;1;0;0,979192;0,005713
L014087;202505;R06;B3;PEQUENA;COMERCIO;SUDESTE;SP;LOJA;CARTAO;MEDIO;NAO;V144;QUA;170;15953,68;52;4300;APROVADO;3;1;0;1,618454;0,053282
L014088;202508;R01;B1;MICRO;INDUSTRIA;SUDESTE;SP;DIGITAL;CARTAO;BAIXO;SIM;V225;SEX;41;8327,31;7;4100;APROVADO;18;10;0;9,373165;0,201217
L014089;202506;R09;B5;PEQUENA;SERVICOS;SUDESTE;SP;LOJA;CAPITAL_GIRO;ALTO;NAO;V017;DOM;42;65429,53;21;11900;REPROVADO;8;0;;4,148760;0,353770
L014090;202502;R07;B5;GRANDE;INDUSTRIA;SUDESTE;MG;DIGITAL;FINANCIAMENTO;ALTO;NAO;V027;SEG;314;3755276,48;938;891300;APROVADO;2;1;0;0,985228;0,068920
L014091;202512;R02;B1;MEI;CONSTRUCAO;SUDESTE;MG;DIGITAL;FINANCIAMENTO;BAIXO;NAO;V172;TER;37;2575,48;1;1300;REPROVADO;1;0;;0,411241;0,009485
L014092;202504;R07;B4;MEDIA;SERVICOS;CENTRO-OESTE;GO;LOJA;FINANCIAMENTO;ALTO;NAO;V016;SEG;377;300874,63;108;76300;REPROVADO;2;0;;0,903923;0,029317
L014093;202506;R04;B2;MICRO;SERVICOS;NORDESTE;PE;DIGITAL;CAPITAL_GIRO;MEDIO;SIM;V290;QUI;16;20032,59;4;7800;APROVADO;6;3;0;2,849121;0,167994
L014094;202511;R08;B4;PEQUENA;COMERCIO;SUDESTE;ES;DIGITAL;CARTAO;ALTO;NAO;V024;QUA;79;135067,49;13;31900;REPROVADO;6;0;;4,146114;0,333617
L014095;202505;R03;B2;MEI;COMERCIO;SUL;PR;PARCEIRO;CARTAO;BAIXO;;V280;QUI;199;2249,30;1;1000;APROVADO;8;4;0;3,950066;0,072942
L014096;202509;R03;B2;PEQUENA;INDUSTRIA;SUDESTE;RJ;PARCEIRO;CARTAO;BAIXO;NAO;V216;SEG;55;115512,68;11;54100;APROVADO;7;4;1;3,460779;0,071589
L014097;202512;R05;B3;PEQUENA;SERVICOS;NORDESTE;PB;DIGITAL;CARTAO;MEDIO;NAO;V312;SAB;77;83125,02;31;25700;PENDENTE;7;0;;4,032956;0,096561
L014098;202502;R03;B2;MEI;SERVICOS;SUDESTE;SP;DIGITAL;CARTAO;ALTO;NAO;V243;TER;17;;1;;APROVADO;1;0;;0,581824;0,008642
L014099;202511;R04;B2;MEI;INDUSTRIA;SUDESTE;SP;DIGITAL;FINANCIAMENTO;MEDIO;NAO;V196;TER;18;4675,87;1;1700;APROVADO;4;0;;1,840118;0,057827
L014100;202501;R05;B3;GRANDE;COMERCIO;SUDESTE;SP;PARCEIRO;FINANCIAMENTO;MEDIO;NAO;V028;TER;375;1527365,88;485;491200;APROVADO;102;39;0;42,731193;1,255976
L014101;202506;R03;B2;MEI;SERVICOS;SUDESTE;SP;TELEVENDAS;CARTAO;BAIXO;NAO;V088;SEG;14;11864,10;1;5200;APROVADO;8;3;0;3,210179;0,058406
L014102;202502;R03;B2;MICRO;COMERCIO;SUDESTE;RJ;DIGITAL;CARTAO;BAIXO;NAO;V134;QUA;44;14984,00;2;7300;APROVADO;5;2;0;2,594425;0,040782
L014103;202511;R02;B1;MEI;TECNOLOGIA;SUDESTE;SP;LOJA;CAPITAL_GIRO;BAIXO;NAO;V003;QUI;34;19145,00;1;8100;APROVADO;7;3;0;2,781702;0,021700
L014104;202505;R05;B4;MEI;SERVICOS;NORDESTE;SE;LOJA;CARTAO;MEDIO;NAO;V028;SEX;21;7915,45;1;2600;APROVADO;5;3;0;2,649845;0,105918
L014105;202512;R04;B2;MICRO;CONSTRUCAO;NORTE;TO;LOJA;CARTAO;MEDIO;SIM;V016;SAB;109;8353,09;2;2800;APROVADO;1;0;;0,464499;0,083827
L014106;202506;R01;B1;MEI;SAUDE;NORDESTE;RN;LOJA;CAPITAL_GIRO;BAIXO;NAO;V005;QUA;16;4988,85;1;2600;APROVADO;7;4;0;2,404077;0,027736
L014107;202512;R04;B2;MEI;INDUSTRIA;SUL;SC;PARCEIRO;CAPITAL_GIRO;ALTO;NAO;V020;QUA;36;3030,81;1;1100;APROVADO;1;0;;0,469759;0,017661
L014108;202503;R08;B4;PEQUENA;INDUSTRIA;SUDESTE;SP;LOJA;CARTAO;ALTO;NAO;V022;TER;275;102129,05;48;26200;REPROVADO;2;0;;1,072453;0,051334
L014109;202510;R04;B2;PEQUENA;SERVICOS;NORTE;RO;LOJA;CAPITAL_GIRO;MEDIO;NAO;V323;QUA;157;37211,78;19;15700;APROVADO;1;0;;0,423730;0,006137
L014110;202507;R03;B2;PEQUENA;CONSTRUCAO;SUDESTE;SP;LOJA;CARTAO;BAIXO;SIM;V156;SEX;77;198702,73;37;98900;APROVADO;12;8;0;5,847335;0,251090
L014111;202511;R07;B4;MEI;CONSTRUCAO;SUDESTE;SP;TELEVENDAS;FINANCIAMENTO;ALTO;NAO;V247;SAB;9;22062,25;1;5500;PENDENTE;176;0;;69,251775;8,550384
L014112;202504;R01;B2;MEI;SERVICOS;NORTE;RO;DIGITAL;CARTAO;BAIXO;NAO;V287;SEG;59;8914,18;1;4600;APROVADO;1;0;;0,465200;0,004532
L014113;202507;R04;B2;PEQUENA;SERVICOS;SUDESTE;SP;LOJA;CARTAO;MEDIO;NAO;V034;QUA;77;15680,31;35;6900;APROVADO;6;2;0;2,741338;0,041247
L014114;202502;R05;B4;MEDIA;TECNOLOGIA;CENTRO-OESTE;MS;DIGITAL;CARTAO;MEDIO;SIM;V025;TER;424;442888,68;85;137800;REPROVADO;8;0;;4,839437;0,182847
L014115;202508;R02;B1;MEI;TECNOLOGIA;SUDESTE;RJ;PARCEIRO;CAPITAL_GIRO;BAIXO;NAO;V143;QUA;27;9757,57;1;5300;APROVADO;1;0;;0,396469;0,005225
L014116;202504;R08;B4;PEQUENA;CONSTRUCAO;SUL;SC;DIGITAL;FINANCIAMENTO;ALTO;SIM;V005;QUI;341;72809,63;19;17100;REPROVADO;1;0;;0,538785;0,063624
L014117;202511;R05;B3;MEDIA;SERVICOS;SUDESTE;SP;DIGITAL;CARTAO;MEDIO;NAO;V072;SEX;115;287782,07;245;104300;APROVADO;1;1;0;0,590188;0,017338
L014118;202501;R07;B4;MEDIA;COMERCIO;NORDESTE;PB;DIGITAL;CARTAO;ALTO;NAO;V020;QUA;134;103457,26;145;23400;APROVADO;17;8;1;11,281667;0,542379
L014119;202507;R03;B2;MEI;AGRO;NORDESTE;MA;PARCEIRO;CARTAO;BAIXO;NAO;V013;SEX;41;14730,90;1;6500;APROVADO;2;1;0;0,929458;0,019680
L014120;202505;R09;B5;MEDIA;SERVICOS;SUDESTE;SP;DIGITAL;CAPITAL_GIRO;ALTO;NAO;V009;SEG;139;455766,26;251;78600;REPROVADO;1;0;;0,651160;0,065742
L014121;202502;R05;B3;PEQUENA;SERVICOS;SUDESTE;SP;TELEVENDAS;CARTAO;MEDIO;NAO;V060;SEX;56;122487,28;116;37900;APROVADO;4;2;0;1,683192;0,042921
L014122;202504;R05;B3;MICRO;AGRO;SUDESTE;SP;PARCEIRO;FINANCIAMENTO;MEDIO;SIM;V331;TER;49;5449,63;6;2100;REPROVADO;2;0;;0,817341;0,105283
L014123;202507;R03;B2;MICRO;AGRO;NORTE;PA;DIGITAL;CARTAO;ALTO;NAO;V289;SAB;31;34902,45;7;13400;APROVADO;1;1;0;0,498865;0,009777
L014124;202501;R08;B4;MEDIA;SERVICOS;SUL;PR;DIGITAL;CARTAO;ALTO;;V096;SEX;351;85864,32;119;18600;REPROVADO;8;0;;4,938164;0,227415
L014125;202502;R06;B3;MICRO;CONSTRUCAO;CENTRO-OESTE;GO;DIGITAL;CAPITAL_GIRO;MEDIO;NAO;V003;QUA;10;53670,68;9;15400;APROVADO;1;1;0;0,544938;0,039003
L014126;202508;R04;B2;MEI;CONSTRUCAO;NORDESTE;PE;LOJA;CAPITAL_GIRO;MEDIO;NAO;V108;SEG;82;11251,96;1;4400;APROVADO;2;0;;0,902460;0,022679
L014127;202509;R04;B2;MICRO;TECNOLOGIA;NORDESTE;AL;DIGITAL;CAPITAL_GIRO;MEDIO;NAO;V154;QUA;89;37970,49;3;14800;APROVADO;2;1;0;1,085143;0,020070
L014128;202504;R04;B2;MEDIA;SERVICOS;SUL;PR;LOJA;CARTAO;MEDIO;NAO;V126;SEG;216;1128537,77;72;411500;APROVADO;1;1;0;0,515857;0,010355
L014129;202512;R06;B4;PEQUENA;SAUDE;NORDESTE;BA;LOJA;CARTAO;MEDIO;SIM;V020;TER;139;115983,60;24;38900;REPROVADO;2;0;;1,059435;0,063380
L014130;202501;R02;B1;MICRO;SAUDE;NORDESTE;PI;PARCEIRO;CAPITAL_GIRO;BAIXO;NAO;V023;QUI;32;83741,65;4;44300;PENDENTE;1;0;;0,412127;0,004949
L014131;202503;R01;B1;MICRO;SAUDE;SUL;SC;DIGITAL;CARTAO;BAIXO;NAO;V027;SEG;56;38759,57;5;21600;APROVADO;2;1;0;0,959803;0,004497
L014132;202502;R08;B4;MEDIA;SERVICOS;SUL;SC;TELEVENDAS;CARTAO;ALTO;NAO;V154;QUA;50;345323,90;377;84100;REPROVADO;2;0;;1,096390;0,108570
L014133;202510;R01;B1;MEI;AGRO;SUDESTE;ES;DIGITAL;CARTAO;BAIXO;NAO;V248;QUI;112;7092,72;1;4000;APROVADO;6;3;0;3,110648;0,030292
L014134;202506;R05;B3;GRANDE;INDUSTRIA;SUDESTE;MG;LOJA;FINANCIAMENTO;MEDIO;NAO;V030;SEX;480;1329793,44;665;469000;PENDENTE;6;0;;2,298055;0,054990
L014135;202509;R03;B2;MEI;SERVICOS;SUL;RS;DIGITAL;CARTAO;BAIXO;NAO;V025;QUI;18;10033,73;1;4200;APROVADO;1;1;0;0,527107;0,014387
L014136;202506;R05;B3;MICRO;COMERCIO;CENTRO-OESTE;DF;TELEVENDAS;CARTAO;MEDIO;SIM;V099;DOM;26;21200,85;9;7600;REPROVADO;6;0;;2,615400;0,178642
L014137;202501;R02;B1;MEI;TECNOLOGIA;SUDESTE;MG;DIGITAL;CAPITAL_GIRO;BAIXO;NAO;V004;QUA;36;14822,13;1;7800;APROVADO;171;84;0;81,327620;0,692617
L014138;202502;R04;B2;PEQUENA;AGRO;NORDESTE;BA;LOJA;CAPITAL_GIRO;BAIXO;NAO;V209;QUI;74;102420,08;17;36200;APROVADO;29;18;0;12,331183;0,229945
L014139;202511;R08;B3;MEI;COMERCIO;SUDESTE;SP;DIGITAL;FINANCIAMENTO;ALTO;NAO;V022;QUI;110;58097,55;1;13300;REPROVADO;2;0;;0,982810;0,017892
L014140;202508;R04;B2;MEI;SERVICOS;SUL;SC;PARCEIRO;CARTAO;MEDIO;NAO;V337;TER;66;4139,28;1;1800;APROVADO;4;0;;1,883407;0,059716
L014141;202511;R01;B1;MICRO;TECNOLOGIA;SUDESTE;SP;PARCEIRO;CARTAO;BAIXO;NAO;V023;TER;22;74232,21;3;39000;APROVADO;3;1;0;1,235847;0,009423
L014142;202508;R05;B3;MICRO;SERVICOS;SUDESTE;ES;DIGITAL;CARTAO;MEDIO;NAO;V142;TER;41;47105,86;8;16500;APROVADO;2;1;0;1,213052;0,036188
L014143;202501;R04;B2;PEQUENA;CONSTRUCAO;SUDESTE;SP;DIGITAL;FINANCIAMENTO;MEDIO;NAO;V072;TER;38;153522,12;22;66100;APROVADO;8;3;0;3,402778;0,117198
L014144;202502;R06;B3;MEDIA;INDUSTRIA;SUL;PR;DIGITAL;FINANCIAMENTO;MEDIO;NAO;V013;SEX;210;301231,82;109;89100;APROVADO;2;1;0;1,008464;0,029985
L014145;202507;R06;B3;PEQUENA;AGRO;SUDESTE;SP;LOJA;CAPITAL_GIRO;MEDIO;NAO;V021;QUA;115;114365,11;28;32900;APROVADO;2;1;0;0,880067;0,027432
L014146;202511;R09;B5;MEDIA;SAUDE;SUL;RS;DIGITAL;CARTAO;ALTO;NAO;V019;QUI;371;1477904,37;138;300700;REPROVADO;5;0;;3,185818;0,287776
L014147;202507;R02;B1;MEI;CONSTRUCAO;SUL;RS;TELEVENDAS;FINANCIAMENTO;BAIXO;NAO;V249;SAB;22;3269,15;1;1700;APROVADO;8;3;0;2,177628;0,060479
L014148;202503;R01;B1;MEI;TECNOLOGIA;SUDESTE;SP;LOJA;CAPITAL_GIRO;BAIXO;NAO;V026;SEG;30;3565,43;1;1700;APROVADO;1;1;0;0,349921;0,003281
L014149;202503;R06;B3;MEDIA;SERVICOS;SUDESTE;SP;LOJA;CARTAO;MEDIO;NAO;V014;QUI;138;923525,56;119;305400;APROVADO;153;71;3;78,004262;3,755947
L014150;202508;R02;B2;MICRO;TECNOLOGIA;NORDESTE;PE;DIGITAL;CARTAO;BAIXO;NAO;V019;DOM;84;40888,75;9;18800;APROVADO;13;7;0;6,717218;0,041434
L014151;202509;R03;B2;MEI;INDUSTRIA;SUDESTE;RJ;TELEVENDAS;CARTAO;BAIXO;NAO;V103;SAB;22;13639,84;1;6700;APROVADO;21;9;1;8,065246;0,206067
L014152;202512;R05;B3;PEQUENA;CONSTRUCAO;SUDESTE;ES;TELEVENDAS;CARTAO;MEDIO;NAO;V123;QUA;480;269024,53;19;87400;APROVADO;2;0;;0,880596;0,029528
L014153;202509;R07;B4;MICRO;COMERCIO;NORDESTE;CE;DIGITAL;CARTAO;BAIXO;SIM;V025;SAB;83;17602,13;3;4700;REPROVADO;72;0;;43,333202;7,122811
L014154;202510;R10;B4;GRANDE;AGRO;SUL;SC;TELEVENDAS;CAPITAL_GIRO;ALTO;NAO;V005;SEG;247;7348622,33;956;992200;REPROVADO;2;0;;0,922689;0,227445
L014155;202502;R02;B2;MICRO;SERVICOS;SUDESTE;SP;DIGITAL;CARTAO;BAIXO;NAO;V327;SEG;118;24456,19;9;11400;APROVADO;1;1;0;0,484525;0,004410
L014156;202510;R04;B2;MEI;SAUDE;NORDESTE;CE;DIGITAL;CAPITAL_GIRO;MEDIO;NAO;V007;DOM;35;5346,09;1;2300;APROVADO;6;5;1;2,820570;0,062514
L014157;202502;R01;B1;MEI;COMERCIO;SUDESTE;MG;PARCEIRO;CARTAO;BAIXO;NAO;V133;SEG;41;7123,64;1;3900;APROVADO;1;1;0;0,413700;0,004508
L014158;202507;R06;B3;MEDIA;SERVICOS;CENTRO-OESTE;GO;DIGITAL;FINANCIAMENTO;MEDIO;NAO;V117;SEX;133;556252,49;165;184200;APROVADO;2;1;0;0,996982;0,042027
L014159;202504;R03;B3;MEI;SERVICOS;NORDESTE;CE;PARCEIRO;CARTAO;BAIXO;NAO;V089;TER;127;6960,19;1;3400;APROVADO;75;32;0;35,918643;0,564823
L014160;202508;R04;B2;PEQUENA;TECNOLOGIA;SUDESTE;RJ;DIGITAL;CARTAO;MEDIO;NAO;V174;QUI;40;67734,24;54;25200;APROVADO;4;1;0;2,250091;0,035802
L014161;202509;R05;B3;PEQUENA;COMERCIO;SUDESTE;SP;PARCEIRO;FINANCIAMENTO;MEDIO;NAO;V011;SEX;147;28718,94;44;9000;APROVADO;1;0;;0,441388;0,015763
L014162;202504;R10;B5;GRANDE;CONSTRUCAO;NORTE;PA;LOJA;CARTAO;ALTO;SIM;V161;QUI;259;1043524,43;438;143400;REPROVADO;5;0;;3,159517;2,102089
L014163;202503;R06;B2;MICRO;SERVICOS;SUDESTE;MG;DIGITAL;CARTAO;MEDIO;NAO;V019;SAB;66;68429,66;7;19000;APROVADO;16;11;0;9,418730;0,306916
L014164;202503;R08;B4;MEI;COMERCIO;SUDESTE;SP;DIGITAL;CAPITAL_GIRO;ALTO;SIM;V029;QUA;45;14059,58;1;3500;REPROVADO;6;0;;3,780425;0,209810
L014165;202501;R07;B4;PEQUENA;TECNOLOGIA;CENTRO-OESTE;MT;TELEVENDAS;CARTAO;ALTO;SIM;V003;QUI;91;524553,83;37;124800;REPROVADO;1;0;;0,496438;0,066711
L014166;202502;R05;B2;PEQUENA;SERVICOS;SUDESTE;SP;TELEVENDAS;CAPITAL_GIRO;ALTO;SIM;V193;TER;316;42771,37;25;15800;REPROVADO;1;0;;0,374159;0,015812
L014167;202506;R03;B2;MEI;COMERCIO;SUDESTE;MG;LOJA;FINANCIAMENTO;BAIXO;NAO;V006;QUA;172;5175,76;1;1900;APROVADO;2;0;;0,679401;0,008248
L014168;202508;R07;B5;PEQUENA;TECNOLOGIA;SUL;PR;PARCEIRO;CAPITAL_GIRO;ALTO;NAO;V023;QUA;23;206260,74;34;47000;REPROVADO;14;0;;7,211175;0,385330
L014169;202509;R06;B3;PEQUENA;SAUDE;SUDESTE;SP;DIGITAL;CAPITAL_GIRO;MEDIO;NAO;V071;QUA;31;86940,34;33;25900;APROVADO;2;1;0;1,182375;0,056243
L014170;202508;R04;B2;PEQUENA;SERVICOS;NORDESTE;PE;LOJA;CARTAO;MEDIO;NAO;V032;QUI;209;152524,66;18;52500;APROVADO;2;1;0;1,025734;0,013884
L014171;202509;R04;B2;MEI;SAUDE;SUDESTE;RJ;PARCEIRO;CARTAO;MEDIO;NAO;V163;TER;8;5447,58;1;2400;APROVADO;2;1;0;1,071431;0,049198
L014172;202511;R03;B2;MEI;SERVICOS;SUDESTE;SP;PARCEIRO;CARTAO;BAIXO;NAO;V166;TER;24;2513,31;1;1100;APROVADO;7;5;0;3,471724;0,090048
L014173;202503;R04;B2;MEDIA;SERVICOS;SUDESTE;RJ;DIGITAL;CARTAO;MEDIO;NAO;V321;QUI;480;103774,42;75;40600;APROVADO;2;1;0;1,071129;0,010369
L014174;202512;R05;B3;PEQUENA;AGRO;SUDESTE;SP;LOJA;FINANCIAMENTO;MEDIO;NAO;V227;QUI;72;57806,73;19;21500;APROVADO;2;1;0;0,809626;0,018120
L014175;202505;R05;B3;MICRO;SERVICOS;NORDESTE;PI;PARCEIRO;CAPITAL_GIRO;MEDIO;NAO;V343;QUA;93;47012,86;3;14000;APROVADO;1;1;1;0,493554;0,014445
L014176;202507;R04;B2;MEI;INDUSTRIA;SUDESTE;SP;LOJA;CARTAO;MEDIO;NAO;V248;TER;23;14264,35;1;6400;APROVADO;1;1;0;0,507424;0,011989
L014177;202501;R04;B2;MEI;INDUSTRIA;NORTE;PA;DIGITAL;CAPITAL_GIRO;MEDIO;NAO;V023;SEG;50;8517,38;1;3500;APROVADO;18;7;0;9,458520;0,265302
L014178;202506;R05;B3;PEQUENA;CONSTRUCAO;SUDESTE;SP;DIGITAL;CAPITAL_GIRO;BAIXO;NAO;V164;SEX;56;105268,04;29;38000;APROVADO;1;1;0;0,507088;0,022436
L014179;202512;R07;B4;PEQUENA;COMERCIO;CENTRO-OESTE;MT;PARCEIRO;FINANCIAMENTO;ALTO;NAO;V337;TER;480;247808,28;32;68300;REPROVADO;3;0;;1,297217;0,049146
L014180;202502;R03;B3;MICRO;SERVICOS;SUDESTE;SP;TELEVENDAS;CARTAO;BAIXO;NAO;V030;QUI;70;17078,39;5;8000;APROVADO;21;12;0;9,191830;0,117023
L014181;202512;R07;B4;GRANDE;TECNOLOGIA;NORDESTE;CE;PARCEIRO;CAPITAL_GIRO;ALTO;NAO;V012;TER;480;3125100,65;2097;933700;APROVADO;3;1;0;1,474387;0,122442
L014182;202512;R05;B3;MEI;SERVICOS;SUL;RS;DIGITAL;CARTAO;MEDIO;NAO;V218;SEX;89;11959,32;1;4700;APROVADO;5;4;1;3,013616;0,085308
L014183;202510;R02;B1;MEI;SERVICOS;SUDESTE;SP;DIGITAL;FINANCIAMENTO;BAIXO;NAO;V226;QUA;36;8035,42;1;3800;APROVADO;9;4;0;3,738835;0,040208
L014184;202506;R04;B3;MICRO;AGRO;NORTE;TO;LOJA;CAPITAL_GIRO;MEDIO;NAO;V015;SAB;76;36042,15;4;14400;APROVADO;6;3;0;2,726819;0,055138
L014185;202502;R09;B5;GRANDE;SERVICOS;SUDESTE;SP;LOJA;CAPITAL_GIRO;ALTO;;V143;TER;163;14556856,93;1613;2726400;REPROVADO;2;0;;1,135905;0,196065
L014186;202505;R03;B2;MEI;SERVICOS;SUL;RS;TELEVENDAS;CARTAO;BAIXO;NAO;V080;QUA;9;15341,15;1;6600;APROVADO;1;0;;0,397845;0,006787
L014187;202507;R03;B2;MICRO;INDUSTRIA;CENTRO-OESTE;MS;PARCEIRO;CARTAO;ALTO;NAO;V158;QUI;292;8271,98;5;4100;APROVADO;5;3;0;2,506119;0,030152
L014188;202501;R03;B2;MICRO;AGRO;NORDESTE;RN;LOJA;CAPITAL_GIRO;BAIXO;NAO;V125;QUA;25;139557,38;3;57800;APROVADO;2;1;0;0,883609;0,016298
L014189;202511;R01;B1;MICRO;CONSTRUCAO;NORDESTE;PE;DIGITAL;CARTAO;BAIXO;NAO;V176;SEX;122;9742,25;5;5600;APROVADO;1;1;0;0,462721;0,005146
L014190;202506;R04;B2;MICRO;MINERACAO;NORDESTE;BA;LOJA;CARTAO;MEDIO;NAO;V008;QUI;68;208520,68;8;89500;APROVADO;7;6;0;3,233607;0,066838
L014191;202503;R07;B4;MEDIA;INDUSTRIA;SUL;SC;LOJA;CARTAO;ALTO;SIM;V012;QUA;138;474806,88;283;130400;REPROVADO;2;0;;1,086395;0,122030
L014192;202504;R02;B1;MEI;INDUSTRIA;SUL;RS;PARCEIRO;CARTAO;BAIXO;NAO;V215;QUA;48;423723,62;1;173100;APROVADO;9;7;0;4,162071;0,062141
L014193;202506;R07;B3;PEQUENA;SERVICOS;SUL;SC;DIGITAL;CAPITAL_GIRO;ALTO;NAO;V305;TER;57;84768,57;21;25000;APROVADO;1;1;0;0,541613;0,025540
L014194;202512;R07;B4;MEI;SERVICOS;SUDESTE;MG;DIGITAL;CAPITAL_GIRO;ALTO;NAO;V205;SAB;22;11023,41;1;2900;REPROVADO;8;0;;4,657480;0,120109
L014195;202503;R03;B1;MEI;SERVICOS;CENTRO-OESTE;DF;PARCEIRO;CARTAO;BAIXO;SIM;V006;SEG;39;10584,48;1;5100;APROVADO;2;0;;0,934343;0,035771
L014196;202503;R05;B4;PEQUENA;SERVICOS;SUDESTE;SP;LOJA;CARTAO;MEDIO;NAO;V025;QUI;31;197346,99;33;72800;APROVADO;2;0;;0,978933;0,031780
L014197;202509;R06;B4;MEDIA;CONSTRUCAO;SUDESTE;SP;LOJA;CARTAO;MEDIO;NAO;V331;SAB;56;151678,22;70;46900;APROVADO;1;0;;0,554633;0,044198
L014198;202512;R04;B2;MICRO;TECNOLOGIA;SUDESTE;SP;DIGITAL;CARTAO;BAIXO;NAO;V012;QUA;103;99290,19;9;33800;APROVADO;60;38;0;34,129474;0,378766
L014199;202505;R01;B1;MICRO;SERVICOS;SUL;SC;DIGITAL;CARTAO;BAIXO;NAO;V125;QUA;133;24031,82;6;10800;APROVADO;2;1;0;1,065677;0,005545
L014200;202504;R03;B2;MEI;SAUDE;SUDESTE;RJ;DIGITAL;CAPITAL_GIRO;BAIXO;NAO;V119;TER;21;14932,86;1;5800;PENDENTE;6;0;;3,098601;0,038766
L014201;202511;R05;B3;MEI;SERVICOS;SUDESTE;MG;TELEVENDAS;CARTAO;MEDIO;SIM;V039;TER;92;878,17;1;500;REPROVADO;6;0;;2,647117;0,324753
L014202;202508;R01;B1;MICRO;TECNOLOGIA;CENTRO-OESTE;GO;DIGITAL;FINANCIAMENTO;BAIXO;NAO;V083;TER;26;46070,64;5;24600;REPROVADO;7;0;;2,638149;0,015024
L014203;202507;R04;B2;MEI;COMERCIO;SUL;PR;DIGITAL;FINANCIAMENTO;MEDIO;NAO;V338;QUA;44;4454,00;1;2000;APROVADO;2;2;0;0,863475;0,023137
L014204;202512;R04;B2;MICRO;COMERCIO;SUDESTE;SP;TELEVENDAS;FINANCIAMENTO;MEDIO;NAO;V019;QUA;32;10590,44;4;4000;APROVADO;2;0;;0,655776;0,018070
L014205;202504;R07;B4;MEDIA;SERVICOS;SUDESTE;MG;LOJA;CARTAO;ALTO;NAO;V028;SEX;109;106722,18;122;25300;APROVADO;2;1;1;1,019036;0,047314
L014206;202511;R08;B5;MEDIA;TECNOLOGIA;CENTRO-OESTE;MT;TELEVENDAS;CAPITAL_GIRO;ALTO;NAO;V026;SEG;431;676358,29;148;147100;REPROVADO;25;0;;11,917410;0,753308
L014207;202505;R08;B5;MEI;COMERCIO;SUDESTE;SP;DIGITAL;CARTAO;ALTO;NAO;V024;SAB;108;3203,00;1;800;REPROVADO;25;0;;14,785947;0,626487
L014208;202509;R05;B3;GRANDE;COMERCIO;SUL;SC;LOJA;CARTAO;MEDIO;SIM;V023;SEG;272;944893,92;835;316200;REPROVADO;1;0;;0,480173;0,037200
L014209;202502;R08;B4;MEI;COMERCIO;SUDESTE;SP;DIGITAL;FINANCIAMENTO;ALTO;;V035;SEG;83;2496,92;1;600;REPROVADO;15;0;;7,398390;0,348345
L014210;202504;R05;B3;MICRO;SERVICOS;SUDESTE;SP;LOJA;FINANCIAMENTO;MEDIO;NAO;V287;TER;13;19325,03;3;5800;APROVADO;18;7;0;6,745554;0,229750
L014211;202503;R05;B3;PEQUENA;TECNOLOGIA;SUDESTE;RJ;DIGITAL;CAPITAL_GIRO;MEDIO;NAO;V276;SEX;136;347662,36;27;137900;APROVADO;28;13;0;13,938623;0,296649
L014212;202501;R04;B2;MICRO;INDUSTRIA;SUL;PR;LOJA;CAPITAL_GIRO;MEDIO;NAO;V030;QUI;86;64319,82;2;28300;APROVADO;5;0;;2,063201;0,032121
L014213;202509;R06;B3;MEI;INDUSTRIA;SUDESTE;SP;DIGITAL;CARTAO;MEDIO;NAO;V022;SEG;28;28105,22;1;8100;APROVADO;1;0;;0,557808;0,037713
